"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"43"," cartilage matrix protein-like","rna-XM_069279302.1",11.509260673285,11.6222573457458,11.6403945423057,11.4752541094463,1.00981789149351,0.976228651484752,"frontloaded","XM_022481077.1","LOC111133032","crg:105323678","",644
"44"," centrin-3","rna-XM_069245874.1",11.9341450831328,12.080358905276,11.9891771080628,11.9861409118275,1.01225172152045,0.987646386752508,"frontloaded","XM_022477754.1","LOC111130588","crg:105336998","GO:0043167",167
"45"," centromere-associated protein E-like","rna-XM_069267812.1",11.3336655543757,11.7450065648014,11.4892119084826,11.1985352353414,1.03629373113687,0.940563475872806,"frontloaded","XM_022456865.1","LOC111117697","crg:105331159","",1367
"46"," centrosomal protein of 128 kDa-like","rna-XM_069262526.1",11.2474613152929,11.7415569135785,11.6617146935675,11.7208542088387,1.04392952191032,0.962776923855896,"frontloaded","XM_022476337.1","LOC111129851","crg:105336789","",1039
"47"," ceramide synthase 2-like","rna-XM_069255814.1",12.0342228721885,12.1485854361459,12.0444966779179,12.1012459559366,1.00950311168175,0.995253629101961,"frontloaded","XM_022453482.1","LOC111114931","crg:105335972","GO:0005575",375
"48"," charged multivesicular body protein 2a-like","rna-XM_069268913.1",11.6903981278864,11.7391813603463,11.6954158649094,11.7188783234751,1.00417293165949,0.997842197056077,"frontloaded","XM_022435848.1","LOC111102907","crg:105320076","GO:0007034",222
"49"," cilia- and flagella-associated protein 100-like","rna-XM_069245567.1",11.8650125488094,11.9727616990429,11.8781002361189,11.9308740773091,1.00908125042348,0.995403445052499,"frontloaded","XM_022446310.1","LOC111110008","crg:105323595","",622
"50"," cilia- and flagella-associated protein 157-like","rna-XM_069265295.1",11.3712915707805,11.6005709091766,11.5236052878017,11.5181474207238,1.02016299880879,0.979771248524463,"frontloaded","XM_022469352.1","LOC111125471","crg:105344518","GO:0005929",560
"51"," cilia- and flagella-associated protein 161-like","rna-XM_069281645.1",12.2183071454953,12.3147517167665,12.2884714457358,12.333403925376,1.00789344793209,0.995796208743787,"frontloaded","XM_022477140.1","LOC111130289","crg:105320819","GO:0005575",285
"52"," cilia- and flagella-associated protein 206-like","rna-XM_069284138.1",11.9853585318956,12.0686141322506,12.0280353005983,12.0372657172049,1.00694644220558,0.993863592500996,"frontloaded","XM_022488352.1","LOC111137096","crg:105338649","",624
"53"," cilia- and flagella-associated protein 221-like","rna-XM_069255627.1",12.2857624296075,12.420736949867,12.3621978755175,12.3840435867861,1.01098625510894,0.990881065959354,"frontloaded","XM_022447309.1","LOC111110718","crg:105328686","GO:0005929;GO:0022607",899
"54"," cilia- and flagella-associated protein 251-like","rna-XM_069279906.1",11.9978660363685,12.1643823851921,12.0594189532588,12.0486733871354,1.01387883047859,0.985432300424101,"frontloaded","XM_022488490.1","LOC111137169","crg:105334009","GO:0003674",1081
"55"," cilia- and flagella-associated protein 45-like","rna-XM_069258921.1",12.1287932642428,12.2888089737399,12.1118834996615,12.0327488720237,1.01319304451901,0.980530186458407,"frontloaded","XM_022468214.1","LOC111124913","crg:105323088","",563
"56"," cilia- and flagella-associated protein 52-like","rna-XM_069268485.1",12.755164590345,12.9462311925984,12.8528379222326,12.8402187796433,1.01497954815871,0.984274199617107,"frontloaded","XM_022461783.1","LOC111120808","crg:105320039","GO:0003674",665
"57"," cilia- and flagella-associated protein 53-like","rna-XM_069281844.1",12.4906786956225,12.7136490225413,12.4422959909606,12.5434624790779,1.01785093767539,0.990450385574272,"frontloaded","XM_022476694.1","LOC111130047","crg:105317177","GO:0022607",510
"58"," cilia- and flagella-associated protein 57-like","rna-XM_069270766.1",12.1588833158721,12.3122950309625,12.2090690835892,12.2582326569826,1.01261725366589,0.991516591352774,"frontloaded","XM_022461444.1","LOC111120600","crg:105329449","GO:0003674",1268
"59"," cilia- and flagella-associated protein 65-like","rna-XM_069252556.1",12.0486499605119,12.1602274584537,12.0809268424191,12.10061134556,1.00926058092047,0.99243882677019,"frontloaded","XM_022466841.1","LOC111124004","crg:105325566","",1796
"60"," cilia- and flagella-associated protein 69-like","rna-XM_069254759.1",12.4747970728334,12.5656155156114,12.5456706662347,12.5297022457109,1.00728015391735,0.991508839848219,"frontloaded","XM_022453291.1","LOC111114815","crg:105320653","",943
"61"," cilia- and flagella-associated protein 77-like","rna-XM_069264854.1",12.0808077824849,12.1440941062612,12.0858165307943,12.1419212818771,1.00523858378642,0.999406721964535,"frontloaded","XM_022470584.1","LOC111126154","crg:105317956","",279
"62"," cilia- and flagella-associated protein 91-like","rna-XM_069258791.1",12.3119210626155,12.4647140251633,12.4710162262307,12.5808133382592,1.01241016424413,0.996438221253802,"frontloaded","XM_022468978.1","LOC111125323","crg:105328340","",748
"63"," cilia- and flagella-associated protein 97-like","rna-XM_069274287.1",11.8967585006998,11.9964530993639,11.9689590940187,11.9361457206129,1.00837998003055,0.988970904133092,"frontloaded","XM_022471182.1","LOC111126496","crg:105325234","",449
"64"," cilia- and flagella-associated protein 99-like","rna-XM_069283024.1",11.946164076216,12.0482381951186,11.9894819439513,11.980065452976,1.00854451004116,0.990749138057085,"frontloaded","XM_022487595.1","LOC111136616","crg:105339626","",690
"65"," ciliogenesis-associated TTC17-interacting protein-like","rna-XM_069255245.1",11.670076485169,11.7311937450358,11.6727739761532,11.664627856987,1.00523709162871,0.994095954935958,"frontloaded","XM_022454485.1","LOC111115662","crg:105320285","",392
"66"," cleavage and polyadenylation specificity factor subunit 1-like","rna-XM_069253637.1",11.6677911895976,11.7478806538005,11.7555930560452,11.8267787169562,1.00686414959794,0.999196835132546,"frontloaded","XM_022487700.1","LOC111136672","crg:105342117","GO:0003674;GO:0005634",1434
"67"," cleavage stimulation factor subunit 3-like","rna-XM_069246675.1",11.8409854124866,12.0544503626396,11.9801947012723,11.9283244506924,1.01802763391026,0.978038611223174,"frontloaded","XM_022436708.1","LOC111103429","crg:105347665;crg:105347664","GO:0003674;GO:0005634;GO:0006397",1250
"68"," cleft lip and palate transmembrane protein 1-like protein","rna-XM_069257048.1",11.3029814072725,11.5227554100298,11.3741966353926,11.368747468467,1.0194438966887,0.98045701364188,"frontloaded","XM_022484656.1","LOC111135000","crg:105348581","GO:0005575",531
"69"," coiled-coil domain-containing protein 113-like","rna-XM_069257802.1",11.6885929083199,11.8372558285053,11.7605534440533,11.7992579460985,1.01271863271751,0.990690811701163,"frontloaded","XM_022430453.1","LOC111099093","crg:105332857","",387
"70"," coiled-coil domain-containing protein 151-like","rna-XM_069265951.1",12.4537387721365,12.6773038394518,12.5012783377218,12.6003347251148,1.01795164258749,0.990148901470606,"frontloaded","XM_022464489.1","LOC111122642","crg:105330024","",547
"71"," coiled-coil domain-containing protein 170-like","rna-XM_069261740.1",12.4117597858237,12.6228748735912,12.4370848974124,12.5521851920056,1.01700927921668,0.992375020111109,"frontloaded","XM_022475727.1","LOC111129374","crg:105331719","",843
"72"," coiled-coil domain-containing protein 177-like","rna-XM_069255138.1",11.816906144259,11.894103676873,11.796777081274,11.8288814035837,1.00653280407508,0.996213381746291,"frontloaded","XM_022454125.1","LOC111115405","crg:105345790","",637
"73"," coiled-coil domain-containing protein 39-like","rna-XM_069249234.1",12.0293232633917,12.1628691610047,12.119336226619,12.1405122964448,1.01110169663654,0.990748309004721,"frontloaded","XM_022433528.1","LOC111101168","crg:105329019","GO:0005737;GO:0005856;GO:0005929;GO:0007010;GO:0065003",943
"74"," coiled-coil domain-containing protein 63-like","rna-XM_069255277.1",12.276054752411,12.5282381449699,12.3769263426974,12.3977021051507,1.02054270672826,0.981515601053669,"frontloaded","XM_022483244.1","LOC111134321","crg:105341719","",560
"75"," coiled-coil domain-containing protein 65-like","rna-XM_069279178.1",12.1404500413549,12.2853570590673,12.1878499383142,12.2951016027942,1.01193588517878,0.996900988173194,"frontloaded","XM_022490330.1","LOC111138395","crg:105338139","GO:0005737;GO:0005856;GO:0005929;GO:0007010;GO:0032991;GO:0065003",503
"76"," coiled-coil domain-containing protein 83-like","rna-XM_069273055.1",11.5702544055173,11.9409882061484,11.8154737988982,11.6132063567224,1.03204197484667,0.952365469547853,"frontloaded","XM_022435537.1","LOC111102688","crg:105318754","",432
"77"," coiled-coil domain-containing protein 92-like","rna-XM_069278879.1",11.6462592960962,11.6992444379644,11.683471630072,11.6517634209207,1.0045495416615,0.992769416903132,"frontloaded","XM_022430641.1","LOC111099209","crg:105325724","",293
"78"," constitutive coactivator of PPAR-gamma-like protein 1 homolog","rna-XM_069285510.1",12.5625931012549,12.6728848248988,12.5493650897531,12.600953333219,1.00877937562372,0.995372079605529,"frontloaded","XM_022445993.1","LOC111109766","crg:105347622;crg:105332701","GO:0005634",1026
"79"," cyclin-dependent kinase 7-like","rna-XM_069280572.1",11.7357014051775,11.7667857062325,11.7514822463141,11.7444891230692,1.0026486956324,0.996764789100554,"frontloaded","XM_022469166.1","LOC111125401","crg:105317788","GO:0005654;GO:0006464;GO:0006520;GO:0016301;GO:0032991;GO:0043167",341
"80"," cytochrome b5 domain-containing protein 1-like","rna-XM_069257823.1",12.1097158187672,12.1683035585356,12.1370256847259,12.0929268653871,1.00483807718077,0.991569298825532,"frontloaded","XM_022487990.1","LOC111136856","crg:105343134","",215
"81"," cytoplasmic dynein 2 heavy chain 1-like","rna-XM_069275361.1",11.2211481686539,11.8197940368933,11.6144611867156,11.777009251889,1.05334978731604,0.962638744632565,"frontloaded","XM_022469212.1","LOC111125428","crg:105330477;crg:105345667;crg:105343293;crg:105319445;crg:105326508;crg:105327769;crg:105339827;crg:105340285;crg:105328728;crg:105343243;crg:105330782","GO:0005856;GO:0008150;GO:0032991;GO:0043167",4312
"82"," cytoplasmic dynein 2 light intermediate chain 1-like","rna-XM_069262861.1",11.6860940879778,11.7105344304207,11.7455185261019,11.7014160006563,1.00209140387361,0.994165958938514,"frontloaded","XM_022477450.1","LOC111130400","crg:105320366","GO:0005856;GO:0022607;GO:0030705;GO:0032991",354
"83"," cytosolic endo-beta-N-acetylglucosaminidase-like","rna-XM_069268662.1",11.3336921222115,11.4973264593537,11.4556842983561,11.3212354276282,1.01443786679378,0.974198222871865,"frontloaded","XM_022460722.1","LOC111120068","crg:105335769","GO:0005737;GO:0016798",632
"84"," deleted in malignant brain tumors 1 protein-like","rna-XM_069273422.1",11.9723947517698,12.1527395680476,12.0027584298717,12.0776070572637,1.01506338706808,0.991303562893106,"frontloaded","XM_022465419.1","LOC111123228","crg:105333168","",460
"85"," DNA ligase-like","rna-XM_069257010.1",11.7933222116058,11.9271913899536,11.8746365829042,11.8176002315315,1.01135126946808,0.984026838034221,"frontloaded","XM_022480788.1","LOC111132874","crg:105332296","GO:0006259;GO:0006950;GO:0009058;GO:0016874;GO:0043167",492
"86"," DNA polymerase beta-like","rna-XM_069269380.1",11.5124862737897,11.6494047149987,11.630462858177,11.5374515466109,1.01189303838917,0.98034352189905,"frontloaded","XM_022461787.1","LOC111120810","crg:105341699","GO:0003677;GO:0005634;GO:0006259;GO:0006950;GO:0009058;GO:0016779;GO:0032991",373
"87"," dnaJ homolog subfamily B member 6-like","rna-XM_069254882.1",11.4246244464956,11.6365398015126,11.5735540232652,11.7535090544048,1.01854899966379,0.997054450665622,"frontloaded","XM_022449450.1","LOC111112117","crg:105326853","",290
"88"," dnaJ homolog subfamily C member 27-like","rna-XM_069250969.1",11.4883527666963,11.6070658679267,11.5984724276855,11.4880119510931,1.0103333440086,0.980346038110851,"frontloaded","XM_022434096.1","LOC111101291","crg:105344096","GO:0003924;GO:0043167",268
"89"," DPY30 domain-containing protein 1-like","rna-XM_069268241.1",12.1065345305733,12.2029404903066,12.119057888424,12.1435176500419,1.00796313424703,0.994102120392341,"frontloaded","XM_022462792.1","LOC111121488","crg:105335788","",165
"90"," dual specificity tyrosine-phosphorylation-regulated kinase 2-like","rna-XM_069245011.1",12.183268308182,12.262791880799,12.2262984819448,12.1625476752017,1.00652727745999,0.98833462956349,"frontloaded","XM_022442109.1","LOC111107113","crg:105319402","GO:0006464;GO:0016301;GO:0043167",572
"91"," dynein assembly factor 1, axonemal-like","rna-XM_069277365.1",11.6916684632285,11.7374394871233,11.7028767815605,11.7068448804912,1.00391484107155,0.996438173298469,"frontloaded","XM_022449855.1","LOC111112387","crg:105319125","GO:0003674;GO:0022607",618
"92"," dynein assembly factor 3, axonemal-like","rna-XM_069276099.1",11.2637655454543,11.3533788787735,11.3913534107753,11.3458033070652,1.0079558947634,0.988139807674578,"frontloaded","XM_022467254.1","LOC111124399","crg:105342892","GO:0007010;GO:0065003",481
"93"," dynein assembly factor 5, axonemal-like","rna-XM_069267969.1",11.6001425645817,11.6375045204281,11.6061190575309,11.6047590439731,1.0032208186786,0.996672717161442,"frontloaded","XM_022464186.1","LOC111122403","crg:105339120","",842
"94"," dynein assembly factor with WDR repeat domains 1-like","rna-XM_069247297.1",11.7567800729837,11.8336022698931,11.7543180707451,11.7753746955453,1.00653428884715,0.995287896245012,"frontloaded","XM_022432514.1","LOC111100540","crg:105325064","GO:0003674",417
"95"," dynein gamma chain, flagellar outer arm-like","rna-XM_069245649.1",12.8192978216065,13.0356753273419,12.907489877615,12.828830051701,1.01687904507302,0.977408160985027,"frontloaded","XM_022433912.1","LOC111101424","crg:105343324;crg:105343243;crg:105330782","GO:0005856;GO:0008150;GO:0032991;GO:0043167",5450
"96"," dynein intermediate chain 2, ciliary-like","rna-XM_069282543.1",11.9427569845879,12.1432120928022,12.0319468287251,12.1818647179357,1.01678465939423,0.995746716534341,"frontloaded","XM_022475730.1","LOC111129376","crg:105341425","GO:0003674",743
"97"," dynein intermediate chain 3, ciliary-like","rna-XM_069267565.1",12.4239875597781,12.6006928216624,12.5115591221968,12.5044473651638,1.01422291040088,0.985416100167308,"frontloaded","XM_022463303.1","LOC111121849","crg:105335975","GO:0003674",607
"98"," dynein regulatory complex subunit 7-like","rna-XM_069260012.1",11.857023030783,12.3649759327443,12.1607350433974,12.2327874571958,1.04283983430264,0.964601630793008,"frontloaded","XM_022475718.1","LOC111129371","crg:105341312","",883
"99"," E3 ubiquitin-protein ligase TRIM56-like","rna-XM_069271807.1",11.4997270690312,11.6282606636138,11.5958097011257,11.6470692002334,1.01117709957906,0.993318103812777,"frontloaded","XM_022458279.1","LOC111118699","crg:105329749","GO:0043167",668
"100"," E3 ubiquitin-protein ligase TRIM71-like","rna-XM_069259529.1",11.4200748450152,11.5509386196999,11.4708649099164,11.4130409280146,1.01145909956464,0.983686890481987,"frontloaded","XM_022482941.1","LOC111134121","crg:105334496","GO:0043167",610
"101"," EF-hand calcium-binding domain-containing protein 6-like","rna-XM_069267420.1",12.3457611335825,12.4397633559326,12.3740467134045,12.3447402003761,1.00761412936254,0.990092918916972,"frontloaded","XM_022460244.1","LOC111119770","crg:105337196","GO:0043167",950
"102"," EF-hand domain-containing family member B-like","rna-XM_069251401.1",12.0645765692762,12.2095040804451,12.1191055615028,12.14189245971,1.01201264796462,0.989987870099486,"frontloaded","XM_022471750.1","LOC111126847","crg:105327335","GO:0043167",602
"103"," EF-hand domain-containing family member C2-like","rna-XM_069249343.1",12.9896207301201,13.1935455450961,13.1331544523833,13.0910103918908,1.01569905844157,0.981384209615883,"frontloaded","XM_022484771.1","LOC111135064","crg:105343087","GO:0043167",744
"104"," EF-hand domain-containing family member C2-like","rna-XM_069250670.1",12.6941460335704,12.8979133932904,12.7927463071913,12.8288478808323,1.01605207307219,0.986978976029006,"frontloaded","XM_022484771.1","LOC111135064","crg:105343087","GO:0043167",744
"105"," ELMO domain-containing protein 2-like","rna-XM_069275286.1",11.3795685412137,11.412948554781,11.6433766421242,11.5724960545597,1.00293332857449,0.99100542387378,"frontloaded","XM_022471017.1","LOC111126405","crg:105327743","",313
"106"," enkurin-like","rna-XM_069255351.1",12.5936615894827,12.7037082721231,12.628765275745,12.6701046260959,1.00873825946953,0.994582507706019,"frontloaded","XM_022447586.1","LOC111110920","crg:105344153","",257
"107"," extracellular serine/threonine protein kinase FAM20C-like","rna-XM_069268841.1",11.5487366513673,11.6621049091263,11.6995971408828,11.6935782768393,1.00981650730997,0.989769470222386,"frontloaded","XM_022462001.1","LOC111120943","crg:105325605","",514
"108"," F-box/LRR-repeat protein 7-like","rna-XM_069263974.1",11.2787721484593,11.4097077254145,11.4400508352476,11.2913589128061,1.01160902758134,0.975675864071737,"frontloaded","XM_022444231.1","LOC111108384","crg:105322053","GO:0003674",651
"109"," FK506-binding protein 3-like","rna-XM_069247945.1",11.3039507620643,11.3168417143045,11.3654881424269,11.3452989803073,1.0011403935236,0.997086572133084,"frontloaded","XM_022482877.1","LOC111134076","crg:105319668","GO:0003674",429
