"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"11"," digestive cysteine proteinase 1-like","rna-XM_069270016.1",12.2770730135103,12.3663066211456,12.2434265030574,12.3566428742878,1.0072683128574,1.00196452323934,"activated","XM_022462249.1","LOC111121120","crg:105324647","GO:0008233",464
"12"," dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like","rna-XM_069250505.1",12.204652227953,12.3121581677541,12.2235056076605,12.338413603469,1.00880860329268,1.00058680397673,"activated","XM_022472455.1","LOC111127323","crg:105317497","GO:0005737;GO:0005975;GO:0006091;GO:0009056;GO:0009058;GO:0016746;GO:0032991;GO:0044281",509
"13"," DNA replication licensing factor mcm2-like","rna-XM_069285342.1",11.8485608546358,11.8582360906135,11.8139907956384,11.8839668232528,1.00081657478038,1.00510240770924,"activated","XM_022440102.1","LOC111105728","crg:105328785","GO:0003677;GO:0005634;GO:0006259;GO:0009058;GO:0032991;GO:0043167;GO:0051276",888
"14"," DNA replication licensing factor mcm4-A-like","rna-XM_069257281.1",11.7566675992141,11.7888114853234,11.7748192786032,11.8308841887078,1.00273409840314,1.00202179805644,"activated","XM_022485698.1","LOC111135545","crg:105346597","GO:0003677;GO:0004386;GO:0005694;GO:0006259;GO:0009058;GO:0032991;GO:0043167",899
"15"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A-like","rna-XM_069250625.1",11.9501876950429,11.9912789819727,11.8649274772405,12.0089309295859,1.0034385474085,1.00866854656707,"activated","XM_022488875.1","LOC111137420","crg:105333050","GO:0005737;GO:0005783;GO:0006464;GO:0009058;GO:0016757;GO:0032991",710
"16"," dynein assembly factor 4, axonemal-like","rna-XM_069280978.1",11.6745813727022,11.6988409372527,11.6415965550872,11.6865233991036,1.0020779815375,1.00177749004682,"activated","XM_022475760.1","LOC111129396","crg:105323203","GO:0003674;GO:0008150",398
"17"," forkhead-associated domain-containing protein 1-like","rna-XM_069256379.1",12.0839096122938,12.1000848581317,12.0630730089784,12.092961852987,1.00133857719537,1.00113761394852,"activated","XM_022484966.1","LOC111135168","crg:105333118","GO:0003674",1393
"18"," glutathionyl-hydroquinone reductase YqjG-like","rna-XM_069283131.1",11.5815682551377,11.7012345795222,11.5739471242618,11.7315847779715,1.01033248017438,1.003253941214,"activated","XM_022478982.1","LOC111131445","crg:105321344","GO:0006790;GO:0016765;GO:0034641;GO:0051186",329
"19"," interferon-induced protein 44-like","rna-XM_069261053.1",11.4836223204529,11.5394680514635,11.2463115189191,11.6168568005194,1.00486307625349,1.02794916573508,"activated","XM_022483701.1","LOC111134566","crg:105326421","GO:0043167",469
"20"," inversin-B-like","rna-XM_069261282.1",11.6994417797812,11.8273857401458,11.4791553847492,11.6565737770209,1.01093590299203,1.00447090453495,"activated","XM_022476128.1","LOC111129666","crg:105347271","GO:0003674",1139
"21"," mitochondria-eating protein-like","rna-XM_069273013.1",11.4716978241984,11.8737091211461,11.4442014213265,11.8701294491009,1.03504374880758,1.00210044614219,"activated","XM_022468413.1","LOC111125013","crg:105320964","GO:0005739;GO:0007005;GO:0009056",560
"22"," mitotic-spindle organizing protein 2-like","rna-XM_069279104.1",11.4779980672985,11.5044409685938,11.4874570998017,11.5407990799749,1.00230379035962,1.00233432949554,"activated","XM_022484148.1","LOC111134786","crg:105338974","",108
"23"," NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial-like","rna-XM_069255647.1",12.5151739805986,12.5743278187891,12.5241281299789,12.5905499433244,1.00472656938547,1.00057422447199,"activated","XM_022449330.1","LOC111112035","crg:105342980","GO:0005575;GO:0006091;GO:0009058;GO:0016491;GO:0044281;GO:0051186;GO:0055085",729
"24"," nuclear receptor subfamily 2 group F member 1-A-like","rna-XM_069282487.1",11.9241834611053,12.0457240894282,11.8583639375021,12.1157757748662,1.01019278416164,1.01139823271402,"activated","XM_022473240.1","LOC111127914","crg:105348353","GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641;GO:0043167",441
"25"," phosphorylase b kinase regulatory subunit beta-like","rna-XM_069256486.1",11.5677484374185,11.6380551346721,11.4755545170887,11.6163575455272,1.00607782038431,1.00615459657871,"activated","XM_022484938.1","LOC111135153","crg:105338503","GO:0003674;GO:0005975;GO:0006091",1107
"26"," plectin-like","rna-XM_069248564.1",11.755643126792,12.0036579344514,11.6943349119626,12.089774067327,1.02109751078562,1.01245432523552,"activated","XM_022432858.1","LOC111100765","crg:105322228","GO:0003674;GO:0005856",881
"27"," proteasomal ubiquitin receptor ADRM1-B-like","rna-XM_069251099.1",12.0825653777579,12.1106871775916,12.0693814480844,12.110869564074,1.00232746928773,1.00110742151122,"activated","XM_022487818.1","LOC111136729","crg:105326861","GO:0005634;GO:0005737",392
"28"," protein PIH1D3-like","rna-XM_069273454.1",11.3415141858547,11.3619860883297,11.3126399096511,11.3499827025861,1.00180504138509,1.00149324279427,"activated","XM_022462992.1","LOC111121635","crg:105326245","",191
"29"," protein shisa-4-like","rna-XM_069284170.1",11.7564239734938,11.8567303009047,11.7827897546013,11.8972823094346,1.0085320440669,1.00117486293383,"activated","XM_022431335.1","LOC111099863","crg:105325067","",156
"30"," protein STPG4-like","rna-XM_069259946.1",11.5235851899197,11.5352039089031,11.372935186383,11.5937684389441,1.00100825557255,1.01839063896977,"activated","XM_022476879.1","LOC111130146","crg:105342399","GO:0006259",279
"31"," putative gamma-glutamyltransferase YwrD","rna-XM_069268950.1",11.4776407328472,11.5044798081917,11.502068723002,11.54598104121,1.00233837911197,1.00147594524568,"activated","XM_022463930.1","LOC111122278","crg:105331781","GO:0006790;GO:0008233;GO:0009056;GO:0034641;GO:0051186",561
"32"," renin receptor-like","rna-XM_069249209.1",11.5594980605353,11.5807430534217,11.5434019749179,11.5768259770855,1.00183788195432,1.00105568490335,"activated","XM_022485669.1","LOC111135522","crg:105318725","GO:0003674;GO:0005575",368
"33"," RNA-binding protein 4.1-like","rna-XM_069260774.1",12.4697886788246,12.4805193257621,12.3886551020911,12.4108992811871,1.00086053157867,1.00093419267868,"activated","XM_022477552.1","LOC111130462","crg:105321495","GO:0003674",278
"34"," RNA-binding protein 45-like","rna-XM_069255354.1",12.0972307017625,12.1134888219346,12.0867208870912,12.1247326345995,1.00134395388275,1.0017985470712,"activated","XM_022452590.1","LOC111114302","crg:105342718","GO:0003674",542
"35"," set1/Ash2 histone methyltransferase complex subunit ASH2-like","rna-XM_069267174.1",11.3585288852239,11.4553591644081,11.2633452069513,11.4238428960911,1.00852489615184,1.00567627207079,"activated","XM_022458955.1","LOC111119106","crg:105331718","GO:0003674;GO:0005654;GO:0006464;GO:0032991;GO:0051276",564
"36"," sine oculis-binding protein homolog","rna-XM_069248454.1",11.4243085426603,11.6461080158978,11.4022868561845,11.6321866410069,1.01941469563863,1.00073366364954,"activated","XM_022438609.1","LOC111104591","crg:105344602","",763
"37"," splicing regulatory glutamine/lysine-rich protein 1-like","rna-XM_069270263.1",11.26710202292,11.3645531420362,11.2133288292585,11.4484887427245,1.00864917340039,1.01221662613298,"activated","XM_022460071.1","LOC111119664","crg:105335098","GO:0003674",726
"38"," src substrate cortactin-like","rna-XM_069248256.1",11.8623262028492,11.8983649076251,11.81870294497,11.9333157250452,1.00303808074062,1.00663932530296,"activated","XM_022437694.1","LOC111104007","crg:105335494","GO:0016491",832
"39"," succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial-like","rna-XM_069283339.1",11.4112191515278,11.4805660454002,11.5850812728603,11.7084099904116,1.00607708019201,1.00454080210324,"activated","XM_022433498.1","LOC111101152","crg:105319941","GO:0003674",331
"40"," TBC1 domain family member 31-like","rna-XM_069256304.1",11.3522372542827,11.3803863113002,11.3685353763756,11.4020367733587,1.00247960436229,1.00046609242064,"activated","XM_022488656.1","LOC111137265","crg:105324956","GO:0003674",1063
"41"," tetratricopeptide repeat protein 25-like","rna-XM_069252011.1",11.7935647249685,11.8387481966866,11.709414128796,11.8928251192264,1.00383119716318,1.01178719349726,"activated","XM_022466623.1","LOC111123910","crg:105330622","GO:0003674",688
"42"," THO complex subunit 4-like","rna-XM_069269230.1",12.0772468033552,12.0999039982891,12.088853101192,12.1557729235367,1.00187602317836,1.00365278756412,"activated","XM_022457724.1","LOC111118318","crg:105322560","GO:0003674",279
"43"," transducin beta-like protein 2","rna-XM_069280227.1",11.374029859624,11.4833090169266,11.4996326525634,11.6650687120284,1.00960777830296,1.00473295238331,"activated","XM_022486680.1","LOC111136083","crg:105333134","GO:0003674",459
"44"," transmembrane protein 14C-like","rna-XM_069271364.1",11.6896122134246,11.7028770915884,11.6351227651246,11.6820496645898,1.00113475775942,1.00289516744062,"activated","XM_022463002.1","LOC111121646","crg:105324107","GO:0005575",104
"45"," tripartite motif-containing protein 2-like","rna-XM_069275023.1",11.3647360073277,11.4007521723575,11.4082665103954,11.5689668932028,1.00316911585157,1.01088270595882,"activated","XM_022471066.1","LOC111126423","crg:105342254","GO:0043167",649
"46"," tubulin beta chain-like","rna-XM_069247475.1",15.6139241486118,15.7661629213041,15.2777950138604,15.7615255240032,1.00975019292032,1.02170054749819,"activated","XM_022466303.1","LOC111123746","crg:105338583;crg:105343071","GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",445
"47"," uncharacterized","rna-XM_069252478.1",11.6213591444657,11.6821141854141,11.600318646849,11.6631733806659,1.00522787741031,1.00018949463091,"activated","XM_022465736.1","LOC111123425","crg:105345155","GO:0003674",2084
"48"," uncharacterized","rna-XM_069265415.1",11.8050975768479,11.9187552690643,11.7959617663675,11.9813925550274,1.00962784860324,1.00603391112753,"activated","XM_022449725.1","LOC111112301","crg:105340042","GO:0006629;GO:0043167",678
"49"," uncharacterized","rna-XM_069275880.1",11.2800646910799,11.3554722442793,11.2602515578742,11.3840535489655,1.0066850284342,1.0042809558574,"activated","XM_022445404.1","LOC111109321","crg:105337124","GO:0003674;GO:0006464",415
"50"," uncharacterized","rna-XM_069276389.1",11.4270386186238,11.6018039689527,11.3505303039264,11.5791285344109,1.01529401940097,1.00477285670308,"activated","XM_022434777.1","LOC111102125","crg:105338349","GO:0005198;GO:0005856",1100
"51"," uncharacterized","rna-XM_069282617.1",11.399953353635,11.4145934517667,11.380813582537,11.58829066615,1.00128422438914,1.01692446712925,"activated","XM_022475786.1","LOC111129413","crg:105323200","GO:0003674;GO:0005768;GO:0005794;GO:0006605;GO:0007034",283
"52"," WD repeat-containing protein 88-like","rna-XM_069255985.1",11.7619580821758,11.7680798633969,11.7336888528535,11.7888797257234,1.00052047296704,1.00418097600247,"activated","XM_022482410.1","LOC111133768","crg:105321110","GO:0003674",406
"53"," WD repeat-containing protein 92-like","rna-XM_069260153.1",11.5349583111731,11.5418377876137,11.5155100846092,11.5826099003766,1.00059640236706,1.00522738782683,"activated","XM_022475417.1","LOC111129186","crg:105320855;crg:105322882","GO:0003674",355
"54"," Y-box factor homolog","rna-XM_069264340.1",14.4601860281693,14.5424703918043,14.4244662411258,14.6527377808201,1.00569040837198,1.01007754862421,"activated","XM_022486282.1","LOC111135859","crg:105318040","GO:0003674",268
"55",NA,"rna-XM_069280998.1",11.2825664751014,11.3892230189095,11.3120416767181,11.433493668054,1.00945321652157,1.00127128833414,"activated",NA,NA,NA,NA,NA
"56",NA,"rna-XM_069283831.1",11.5018793712754,11.738742017356,11.5785488525136,11.8605700862355,1.02059338638798,1.00368788515334,"activated",NA,NA,NA,NA,NA
