"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"11"," 60S ribosomal protein L44-like","evm.model.Contig223.123",12.8427095605378,12.7324132690762,12.7922937021532,12.7084699548828,1.00866263834912,0.997951007421399,"frontloaded","XM_022439983.1","LOC111105616","crg:105348141","GO:0003735;GO:0005840;GO:0006412;GO:0042254",106
"12"," activating signal cointegrator 1 complex subunit 1-like","evm.model.Contig1248.19",10.5668618514553,10.4292488969451,10.5516722365818,10.529634615431,1.01319490558429,0.989042590536666,"frontloaded","XM_022489932.1","LOC111138114","crg:105327503","GO:0003723",358
"13"," acyl-coenzyme A thioesterase 13-like","evm.model.Contig1132.3",9.88295695903964,9.77015444671034,9.90544977889475,9.8532213439116,1.01154562222579,0.993826302614955,"frontloaded","XM_022461390.1","LOC111120582","crg:105322381","GO:0003674",142
"14"," ADP-ribosylation factor-like protein 6-interacting protein 4","evm.model.Contig155.27",10.3216009528805,10.2866329419986,10.2620267507644,10.2280931880964,1.00339936411449,0.999918594807283,"frontloaded","XM_022480886.1","LOC111132936","crg:105333964","",242
"15"," alcohol dehydrogenase-like","evm.model.Contig82.9",12.5363354533497,11.8081490430579,12.555819492094,12.0077250449014,1.06166812492259,0.984907739510625,"frontloaded","XM_022450524.1","LOC111112758","crg:105347952","GO:0016491",347
"16"," alpha-crystallin A chain-like","evm.model.Contig124.136",10.4626688297061,10.3025513448011,10.522161805831,10.4207441514368,1.01554153719271,0.994279651053539,"frontloaded","XM_022441907.1","LOC111106983","crg:105343274","",206
"17"," alpha-ketoglutarate-dependent dioxygenase alkB homolog 4-like","evm.model.Contig289.31",9.95483852273915,9.79197518144466,9.95802380628022,9.95164310900904,1.01663232782729,0.984270461244851,"frontloaded","XM_022486225.1","LOC111135832","crg:105325899","GO:0016491",269
"18"," amyloid beta A4 protein-like","evm.model.Contig829.15",11.5351721343208,11.4505110159764,11.5396260641566,11.5301228850313,1.00739365415449,0.99347876609005,"frontloaded","XM_022487208.1","LOC111136389","crg:105342828","GO:0030234",300
"19"," anaphase-promoting complex subunit 13-like","evm.model.Contig649.10",10.5578258842496,10.4290173401661,10.6072380970983,10.5099037379189,1.01235097611617,0.996947923685998,"frontloaded","XM_022464279.1","LOC111122503","crg:109618956","GO:0005634;GO:0032991",101
"20"," angio-associated migratory cell protein-like","evm.model.Contig108.98",10.1705028930307,10.0699109476344,10.1638217596992,10.1072656973789,1.00998935799128,0.995649683677276,"frontloaded","XM_022464766.1","LOC111122807","crg:105329826","GO:0003674",405
"21"," angiomotin-like","evm.model.Contig144.86",11.5586809480524,11.3211637822283,11.6806822109201,11.5801834781297,1.02097992489049,0.987951364125235,"frontloaded","XM_022485196.1","LOC111135275","crg:105333766","",733
"22"," ankyrin-3-like","evm.model.Contig724.16",10.1929381364864,9.71145153397128,9.97152170632536,9.81495520296267,1.04957926225867,0.967961036574507,"frontloaded","XM_022481987.1","LOC111133522","crg:105340761","GO:0003674",526
"23"," annexin B9-like","evm.model.Contig641.28",12.0904592712077,11.77960526302,12.2001589460945,11.898767144931,1.02638917020111,0.998967736671634,"frontloaded","XM_022462159.1","LOC111121056","crg:105338532","GO:0008289;GO:0043167",313
"24"," AP-4 complex subunit epsilon-1-like","evm.model.Contig1317.13",10.4248266763705,10.3542010066157,10.4164573163736,10.3565197439836,1.00682096761591,0.99897345853188,"frontloaded","XM_022452756.1","LOC111114456","crg:105329029","GO:0005737;GO:0016192;GO:0032991",963
"25"," apoptogenic protein 1, mitochondrial-like","evm.model.Contig223.38",10.1662049152429,10.141235808661,10.1591995296119,10.1726910982395,1.00246213647459,0.9962209145067,"frontloaded","XM_022455409.1","LOC111116418","crg:105322061","GO:0007165;GO:0008219",180
"26"," apoptosis regulatory protein Siva-like","evm.model.Contig790.11",10.4331945230017,10.3509749528868,10.4637286983239,10.4028538265718,1.00794317158424,0.997925057337528,"frontloaded","XM_022473289.1","LOC111127960","crg:105340131","",190
"27"," arginase, hepatic-like","evm.model.Contig1331.5",13.3524639871498,12.5630104527259,13.5289990676553,13.2124954074405,1.06283951903046,0.963414377690016,"frontloaded","XM_022478277.1","LOC111130969","crg:105339545","GO:0006520;GO:0009056;GO:0016810;GO:0043167",381
"28"," arylsulfatase B-like","evm.model.Contig731.14",10.988805500481,10.808435958807,10.9704294339834,10.8229908412915,1.01668784848812,0.996985184049825,"frontloaded","XM_022470770.1","LOC111126259","crg:105349073","GO:0003674",480
"29"," asparagine-rich protein-like","evm.model.Contig38089.1",9.87449876986071,9.76466550185628,9.92255196638297,9.85755724276821,1.01124803179213,0.995397131847927,"frontloaded","XM_022458562.1","LOC111118874","crg:105343212;crg:105343244","",814
"30"," B-box type zinc finger protein ncl-1-like","evm.model.Contig234.66",11.5415524923751,11.3518728436513,11.6379616808092,11.5192477603218,1.01670910618329,0.993701831353139,"frontloaded","XM_022470455.1","LOC111126064","crg:105320609","GO:0005622;GO:0043167",766
"31"," baculoviral IAP repeat-containing protein 2-like","evm.model.Contig352.67",11.4047320704609,11.0789299873816,11.3909408281355,11.283468214546,1.02940736004744,0.980685416294411,"frontloaded","XM_022435775.1","LOC111102858","crg:105348033","",437
"32"," baculoviral IAP repeat-containing protein 3-like","evm.model.Contig368.47",11.5409907382713,11.3108499275815,11.370074691033,11.4240788596476,1.02034690692241,0.975425877437946,"frontloaded","XM_022436400.1","LOC111103270","crg:105332528","",386
"33"," beclin-1-like","evm.model.Contig440.33",10.3821120582444,10.2831866916025,10.3753437796083,10.3620487219856,1.00962010800822,0.991742384140887,"frontloaded","XM_022472453.1","LOC111127325","crg:105329824","GO:0006914;GO:0007049;GO:0016192;GO:0051301",442
"34"," beta-1,3-galactosyltransferase 1-like","evm.model.Contig1690.19",9.77084922926169,9.75133389448204,9.88175143072443,10.0761861574914,1.00200129900082,0.978744778692454,"frontloaded","XM_022462986.1","LOC111121629","crg:105332568","GO:0005575;GO:0006464;GO:0009058;GO:0016757",413
"35"," beta-1,3-galactosyltransferase 5-like","evm.model.Contig117.78",10.9196872471749,10.7657079168713,11.0621797333765,11.0121632941412,1.01430275941839,0.990376805583827,"frontloaded","XM_022456719.1","LOC111117570","crg:105317646","GO:0005575;GO:0006464;GO:0009058;GO:0016757",367
"36"," bifunctional purine biosynthesis protein PURH-like","evm.model.Contig254.64",10.628798759973,10.3784270314751,10.6172578844492,10.5047374810483,1.02412424616357,0.986903102646939,"frontloaded","XM_022430811.1","LOC111099502","crg:105346146","GO:0005739;GO:0009058;GO:0016810;GO:0032991;GO:0034641;GO:0044281",594
"37"," BTB/POZ domain-containing protein 1-like","evm.model.Contig2111.9",10.5486356015146,10.0579400339501,10.5485248902385,10.3905868361102,1.04878688537695,0.9679755947687,"frontloaded","XM_022432160.1","LOC111100375","crg:105347258","GO:0003674",454
"38"," BTB/POZ domain-containing protein 10-like","evm.model.Contig1068.42",11.3430158371997,11.2140318125059,11.4345605078604,11.3293014995095,1.01150202058014,0.997813987763515,"frontloaded","XM_022437408.1","LOC111103855","crg:105320714","GO:0003674",444
"39"," calmodulin-4-like","evm.model.Contig2924.1",9.86031093527946,9.77727667764529,9.84499200517323,9.82378568673449,1.00849257522026,0.993719433673273,"frontloaded","XM_022464298.1","LOC111122517","crg:105338423","GO:0043167",238
"40"," calmodulin-A-like","evm.model.Contig53.177",11.1213887919819,10.9856228634571,11.0998274515106,10.9948954228868,1.01235850986442,0.997219556384282,"frontloaded","XM_022479021.1","LOC111131476","crg:105328005","GO:0043167",157
"41"," calmodulin-like protein 12","evm.model.Contig53.173",10.5869052561199,10.508616699532,10.5868682534175,10.5507238437865,1.0074499393047,0.996005594123072,"frontloaded","XM_022476255.1","LOC111129799","crg:105328000","GO:0043167",484
"42"," cAMP-responsive element modulator-like","evm.model.Contig228.123.1",10.9555684914597,10.9007107957769,10.8818467500273,10.8524367962952,1.00503248794602,0.997689127670645,"frontloaded","XM_022449077.1","LOC111111886","crg:105342835","GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",284
"43"," carbohydrate sulfotransferase 11-like","evm.model.Contig227.32",10.2469708160347,10.1768244357477,10.21808020815,10.1715037199057,1.00689275723777,0.997702196259355,"frontloaded","XM_022440295.1","LOC111105847","crg:105327028","GO:0003674;GO:0005575;GO:0005975;GO:0009058",433
"44"," casein kinase II subunit beta","evm.model.Contig359.43",11.2047212598446,11.1260861294704,11.2094961882478,11.1783581942137,1.00706763631516,0.995747976032721,"frontloaded","XM_022464942.1","LOC111122907","crg:105320946;crg:105329094","GO:0005622;GO:0006464;GO:0030234;GO:0032991",220
"45"," caspase-2-like","evm.model.Contig1413.3",10.4798174684412,10.3694442370086,10.4922960563827,10.4487653469595,1.01064408360851,0.993590252625251,"frontloaded","XM_022487455.1","LOC111136536","crg:105325341","GO:0008219;GO:0008233",500
"46"," catalase-like","evm.model.Contig1487.10",10.9599093017282,10.8412168423177,10.9712633044257,10.8682776543685,1.0109482598805,0.998543488653221,"frontloaded","XM_022483137.1","LOC111134248","crg:105339902","GO:0006520;GO:0006950;GO:0009056;GO:0016491;GO:0034641;GO:0051186",511
"47"," CD63 antigen-like","evm.model.Contig81.169",14.2809603961456,14.0865841356708,14.3216222000267,14.1418177750997,1.01379867955231,0.998930457299381,"frontloaded","XM_022467842.1","LOC111124716","crg:105345248","GO:0005575",237
"48"," CD81 antigen-like","evm.model.Contig127.144",12.5047360109447,12.3291102033315,12.5767802022224,12.4631471128805,1.01424480799642,0.994944731063896,"frontloaded","XM_022452438.1","LOC111114134","crg:105333627","GO:0005575",256
"49"," cell division control protein 42 homolog","evm.model.Contig6.109",10.2179363489691,9.88671669280565,10.1611023561099,10.0556562746055,1.03350148147812,0.977730814830274,"frontloaded","XM_022473263.1","LOC111127933","crg:105333107","GO:0003924;GO:0005622;GO:0007165;GO:0043167",223
"50"," centromere protein V-like","evm.model.Contig289.67",10.1566949407873,10.0634762285777,10.0423783043074,10.0070969544114,1.00926307272878,0.99431521867808,"frontloaded","XM_022485997.1","LOC111135704","crg:105323345;crg:105331218","GO:0016829",149
"51"," ceramide glucosyltransferase-like","evm.model.Contig741.25",11.8462157709541,11.7658630700822,11.8522551322393,11.8299908671803,1.00682930783686,0.995086268336049,"frontloaded","XM_022484998.1","LOC111135173","crg:105332650","GO:0016757",413
"52"," chondroitin sulfate N-acetylgalactosaminyltransferase 1-like","evm.model.Contig412.94",10.8759784758505,10.5835370671283,10.7314609339125,10.5132603573615,1.02763172716903,0.99330798111259,"frontloaded","XM_022462936.1","LOC111121591","crg:105325571","GO:0005794;GO:0016757",507
"53"," chromatin complexes subunit BAP18-like","evm.model.Contig370.4.1",10.3976178498589,10.3010129170085,10.4317553556495,10.4415682832356,1.00937819742862,0.989777873276097,"frontloaded","XM_022481048.1","LOC111133017","crg:105319938","GO:0000228;GO:0003677;GO:0005654;GO:0032991",172
"54"," chromatin complexes subunit BAP18-like","evm.model.Contig370.4.1",10.3976178498589,10.3010129170085,10.4317553556495,10.4415682832356,1.00937819742862,0.989777873276097,"frontloaded","XM_022481048.1","LOC111133017","crg:105319938","GO:0000228;GO:0003677;GO:0005654;GO:0032991",172
"55"," chromatin complexes subunit BAP18-like","evm.model.Contig370.4.1",10.3976178498589,10.3010129170085,10.4317553556495,10.4415682832356,1.00937819742862,0.989777873276097,"frontloaded","XM_022481048.1","LOC111133017","crg:105319938","GO:0000228;GO:0003677;GO:0005654;GO:0032991",172
"56"," chromatin complexes subunit BAP18-like","evm.model.Contig370.4.1",10.3976178498589,10.3010129170085,10.4317553556495,10.4415682832356,1.00937819742862,0.989777873276097,"frontloaded","XM_022481048.1","LOC111133017","crg:105319938","GO:0000228;GO:0003677;GO:0005654;GO:0032991",172
"57"," chromatin modification-related protein MEAF6-like","evm.model.Contig142.163",10.6439905516387,10.5283345465087,10.6511428035463,10.542196411043,1.01098521372199,0.999356175159453,"frontloaded","XM_022439941.1","LOC111105580","crg:105330655","GO:0005654;GO:0006464;GO:0032991;GO:0051276",183
"58"," citrate lyase subunit beta-like protein, mitochondrial","evm.model.Contig107.13",10.1868082257979,10.1490466831868,10.2283122466226,10.1904007629476,1.00372069848428,0.99999961626158,"frontloaded","XM_022431474.1","LOC111099945","crg:105320500","GO:0003674",338
"59"," coadhesin-like","evm.model.Contig1494.11",10.0939105684162,9.77625827102254,9.98531188191809,10.0030079770072,1.03249221620251,0.966816898917621,"frontloaded","XM_022440100.1","LOC111105725","crg:105335454","",481
"60"," coiled-coil domain-containing protein 86-like","evm.model.Contig1301.8",10.0513123508299,10.0101768759629,10.0458168126017,10.0222384449751,1.00410936543647,0.998250429124723,"frontloaded","XM_022482667.1","LOC111133926","crg:105334453","",112
"61"," COMM domain-containing protein 8-like","evm.model.Contig1496.6",10.3060055448631,10.2279583490805,10.3200714690547,10.2950896804214,1.00763076980946,0.994835214671046,"frontloaded","XM_022466039.1","LOC111123604","crg:105338588","",188
"62"," corticotropin-releasing factor receptor 2-like","evm.model.Contig42.72",10.3095170720235,10.1622514057721,10.3498021790011,10.2600840131926,1.01449144095842,0.994335041456238,"frontloaded","XM_022453509.1","LOC111114967","crg:105320567","GO:0003674;GO:0005575;GO:0007165",662
"63"," cubilin-like","evm.model.Contig313.62",11.4180190386908,11.1798636469361,11.4921201579034,11.3270280125492,1.02130217319957,0.993413202760846,"frontloaded","XM_022461725.1","LOC111120762","crg:105327358","GO:0043167",3726
"64"," cysteine sulfinic acid decarboxylase-like","evm.model.Contig364.69_evm.model.Contig364.68",10.4576852978495,10.1813928751185,10.4366152351405,10.3739726394106,1.02713699649153,0.979458866666486,"frontloaded","XM_022485387.1","LOC111135375","crg:105325222","GO:0016829;GO:0043167;GO:0044281",526
"65"," cytochrome b5-like","evm.model.Contig210.93",10.364044988531,10.0732580134892,10.4411346581187,10.2680490754795,1.02886722197054,0.988326475805291,"frontloaded","XM_022478207.1","LOC111130921","crg:105334553","GO:0003674",107
"66"," cytoplasmic tRNA 2-thiolation protein 1-like","evm.model.Contig127.113",10.2096603767637,10.085921814514,10.0945790216096,10.1395982472802,1.01226844353201,0.983494116212867,"frontloaded","XM_022431027.1","LOC111099660","crg:105323589","GO:0003723;GO:0006399",390
"67"," cytoplasmic tRNA 2-thiolation protein 2-like","evm.model.Contig177.136",10.1166881005832,10.0297054607486,10.0964726628749,10.065740879939,1.00867250191694,0.994428920183615,"frontloaded","XM_022484393.1","LOC111134884","crg:105328590","GO:0003723;GO:0006399;GO:0007165",749
"68"," cytoplasmic tRNA 2-thiolation protein 2-like","evm.model.Contig177.136",10.1166881005832,10.0297054607486,10.0964726628749,10.065740879939,1.00867250191694,0.994428920183615,"frontloaded","XM_022484393.1","LOC111134884","crg:105328590","GO:0003723;GO:0006399;GO:0007165",749
"69"," cytoplasmic tRNA 2-thiolation protein 2-like","evm.model.Contig177.136",10.1166881005832,10.0297054607486,10.0964726628749,10.065740879939,1.00867250191694,0.994428920183615,"frontloaded","XM_022484393.1","LOC111134884","crg:105328590","GO:0003723;GO:0006399;GO:0007165",749
"70"," cytoplasmic tRNA 2-thiolation protein 2-like","evm.model.Contig177.136",10.1166881005832,10.0297054607486,10.0964726628749,10.065740879939,1.00867250191694,0.994428920183615,"frontloaded","XM_022484393.1","LOC111134884","crg:105328590","GO:0003723;GO:0006399;GO:0007165",749
"71"," cytosolic purine 5'-nucleotidase-like","evm.model.Contig1216.3",10.4629981501215,10.04193867679,10.4285359919051,10.0271162886157,1.04193009805016,0.998179644213047,"frontloaded","XM_022485081.1","LOC111135218","crg:105338653","",556
"72"," desumoylating isopeptidase 2-like","evm.model.Contig6.255",10.9380107941244,10.9062585674346,10.9229828460219,10.915329613516,1.00291137666446,0.997796184812819,"frontloaded","XM_022476514.1","LOC111129955","crg:105326287","",188
"73"," dihydrofolate reductase-like","evm.model.Contig2439.1",9.80935984773968,9.73735639003663,9.82480569833462,9.7627924450816,1.00739455914099,0.998965093092935,"frontloaded","XM_022456347.1","LOC111117281","crg:105344083","GO:0006520;GO:0009058;GO:0016491;GO:0034641;GO:0051186",252
"74"," DNA-binding protein inhibitor ID-2-A-like","evm.model.Contig349.28",12.0962277250082,11.8115667394808,12.1437625126923,11.8706563514428,1.02410018855296,0.998932370556192,"frontloaded","XM_022463025.1","LOC111121660","crg:105344816","GO:0003674;GO:0005634;GO:0005737;GO:0009058;GO:0034641",152
"75"," DNA-directed RNA polymerase II subunit GRINL1A-like","evm.model.Contig74.292",10.0920464355644,10.044709239089,10.0400271180732,10.0183501954133,1.00471264974911,0.997463027906004,"frontloaded","XM_022478837.1","LOC111131356","crg:105335325","",163
"76"," DNA-directed RNA polymerase II subunit RPB4-like","evm.model.Contig325.7",10.4428079280982,10.3950114387729,10.3711969490328,10.3284523006853,1.00459802181141,0.999542614996658,"frontloaded","XM_022480598.1","LOC111132777","crg:105317502","GO:0003674;GO:0005622;GO:0009058;GO:0032991;GO:0034641",149
"77"," DNA-directed RNA polymerase II subunit RPB9-like","evm.model.Contig132.67",10.5610577736374,10.4436847670042,10.5596268774817,10.5252075814901,1.01123865850528,0.992120078642586,"frontloaded","XM_022475058.1","LOC111129014","crg:105329337","GO:0009058;GO:0034641;GO:0043167",127
"78"," DNA-directed RNA polymerase III subunit RPC9-like","evm.model.Contig74.10",10.5798760879836,10.4500033855555,10.5806284374863,10.4841143460721,1.01242800577535,0.996817294686181,"frontloaded","XM_022469989.1","LOC111125826","crg:105344347","GO:0003674;GO:0005634;GO:0009058;GO:0032991;GO:0034641",135
"79"," DNA polymerase epsilon subunit 3-like","evm.model.Contig359.44",10.4919709243609,10.3579719025432,10.531998997513,10.4939431270414,1.01293680105319,0.990808567206374,"frontloaded","XM_022465338.1","LOC111123176","crg:105331310","GO:0003674",191
"80"," DNA repair protein complementing XP-A cells homolog","evm.model.Contig467.58",10.0898669057188,9.95918035130959,10.0376168437161,10.0052569350621,1.01312221988148,0.99024014174438,"frontloaded","XM_022451143.1","LOC111113135","crg:105335201","GO:0003677;GO:0005634;GO:0006259;GO:0006950",277
"81"," DNA repair protein SWI5 homolog","evm.model.Contig289.5",10.1006068937049,10.0312425877834,9.8117685312321,9.86934886066514,1.00691482688356,0.987338467232315,"frontloaded","XM_022469681.1","LOC111125660","crg:105333943","",140
"82"," dnaJ homolog subfamily C member 25 homolog","evm.model.Contig119.53",10.2613719666347,10.1225169550074,10.0824166020478,10.0852545454084,1.0137174392737,0.986190595086496,"frontloaded","XM_022451289.1","LOC111113188","crg:105335162","",342
"83"," dual specificity protein phosphatase 1-like","evm.model.Contig640.21",10.0824362088301,9.88287983638127,9.94504003294519,9.98068833944695,1.02019212777577,0.976706489513781,"frontloaded","XM_022479954.1","LOC111132183","crg:105344429","GO:0006464;GO:0006520;GO:0016791",378
"84"," dual specificity protein phosphatase 10-like","evm.model.Contig278.3",10.9076750110492,10.7416155551224,10.8767636389211,10.8005802643514,1.01545944882077,0.991722159219883,"frontloaded","XM_022476783.1","LOC111130086","crg:105329513","GO:0006464;GO:0006520;GO:0016791",401
"85"," E3 ubiquitin-protein ligase synoviolin-like","evm.model.Contig625.51",10.3288421659793,10.1533742129034,10.4123285368207,10.2560525271096,1.01728173801109,0.997990433203396,"frontloaded","XM_022474888.1","LOC111128926","crg:105343343","GO:0003674;GO:0005737;GO:0005783;GO:0006464;GO:0006950;GO:0009056;GO:0032991",608
"86"," ectonucleotide pyrophosphatase/phosphodiesterase family member 5-like","evm.model.Contig140.119",10.0533845136515,9.92172990431912,9.86104547488706,9.78477897600025,1.01326932002806,0.99459677884505,"frontloaded","XM_022461802.1","LOC111120817","crg:105327753","GO:0003674",434
"87"," EKC/KEOPS complex subunit Tprkb-like","evm.model.Contig344.70",10.3956602072022,10.2106885129624,10.3431413536264,10.3628788097038,1.01811549671749,0.980336094105932,"frontloaded","XM_022443482.1","LOC111108009","crg:105339328","",177
"88"," ephrin type-B receptor 1-B-like","evm.model.Contig110.180_evm.model.Contig110.181",11.7538784630085,11.5703870305642,11.8435647076296,11.6813948581591,1.01585871172326,0.998054882341029,"frontloaded","XM_022482814.1","LOC111134042","crg:105343139","GO:0005886;GO:0006464;GO:0007165;GO:0016301;GO:0043167",1037
"89"," estrogen sulfotransferase-like","evm.model.Contig109.42.1",10.8705603879185,10.6998516661495,10.9512339440667,10.9922227594934,1.01595430732083,0.980625900657834,"frontloaded","XM_022476935.1","LOC111130175","crg:105342592","GO:0003674",326
"90"," eukaryotic translation initiation factor 1-like","evm.model.Contig243.40",12.4635442639795,12.2928011155613,12.5326038514821,12.3880794841424,1.01388968607017,0.997807177745757,"frontloaded","XM_022469767.1","LOC111125711","crg:105325620","GO:0005840;GO:0008135",114
"91"," eukaryotic translation initiation factor 3 subunit M-like","evm.model.Contig438.58",11.7835827195705,11.6963401332028,11.805534306055,11.743799146061,1.00745896454567,0.997814169852518,"frontloaded","XM_022489538.1","LOC111137841","crg:105345031","GO:0005840;GO:0008135",385
"92"," excitatory amino acid transporter-like","evm.model.Contig272.26",10.5739038152729,10.2745948600359,10.5127486490979,10.3912546359924,1.02913097395219,0.983054610166352,"frontloaded","XM_022481287.1","LOC111133164","crg:105335989","GO:0005575;GO:0022857",511
"93"," exocyst complex component 7-like","evm.model.Contig775.8",10.5512342632122,10.4149265338564,10.5118012748712,10.49251739891,1.01308772835916,0.988895473994495,"frontloaded","XM_022457285.1","LOC111118022","crg:105340744","GO:0005737;GO:0016192;GO:0032991",707
"94"," exonuclease 3'-5' domain-containing protein 2-like","evm.model.Contig220.21",10.2530719832722,10.1853841620951,10.1918134864367,10.1905788079326,1.00664558352438,0.993518647663977,"frontloaded","XM_022480384.1","LOC111132560","crg:105318969","GO:0004518;GO:0016491",850
"95"," exosome complex component RRP46-like","evm.model.Contig52.196",10.4146516583278,10.3254376321983,10.377566289426,10.3758037465879,1.00864021742297,0.991602211780375,"frontloaded","XM_022462661.1","LOC111121392","crg:105339181","",215
"96"," failed axon connections homolog","evm.model.Contig53.289",10.2162741645943,10.1806728043236,10.0993399631031,10.212951385365,1.00349695555048,0.985429746193552,"frontloaded","XM_022470361.1","LOC111126008","crg:105321903","",286
"97"," fibrinolytic enzyme, isozyme C-like","evm.model.Contig505.17",10.6435448747645,10.2638180532352,10.5457542893466,10.4134463973978,1.03699664389605,0.976575470553503,"frontloaded","XM_022471959.1","LOC111126994","crg:105317979","GO:0008233",287
"98"," four-jointed box protein 1-like","evm.model.Contig273.176",10.8759848503331,10.837462482454,10.8473248279847,10.8132657570654,1.00355455605419,0.999596626566404,"frontloaded","XM_022482943.1","LOC111134093","crg:105337449","",531
"99"," frizzled-4-like","evm.model.Contig440.84",10.8995296673318,10.6464924581966,10.889798463222,10.6915523052428,1.02376719000448,0.994896425181025,"frontloaded","XM_022436968.1","LOC111103593","crg:105334062","GO:0003674;GO:0005575;GO:0007165;GO:0007267",547
"100"," G-protein coupled receptor 157-like","evm.model.Contig1430.23",10.7014863558857,10.6003190343814,10.7218319901707,10.6408565516478,1.00954379968907,0.998084343878179,"frontloaded","XM_022463988.1","LOC111122311","crg:105326148","GO:0003674;GO:0005575;GO:0007165",359
"101"," G protein-activated inward rectifier potassium channel 3-like","evm.model.Contig966.16",10.10775098787,9.76874471729237,10.138161412899,9.88199145391596,1.03470315586992,0.99151423531562,"frontloaded","XM_022460592.1","LOC111119991","crg:105340302","GO:0005886;GO:0022857;GO:0032991",466
"102"," G2/M phase-specific E3 ubiquitin-protein ligase-like","evm.model.Contig293.2",10.3498696682432,10.1049829468855,10.2498981003468,10.2292168936635,1.02423425379784,0.978313090372936,"frontloaded","XM_022462403.1","LOC111121232","crg:105340728","GO:0003674;GO:0006464",444
"103"," galanin receptor type 2-like","evm.model.Contig42.48",10.4125519580643,10.2864144957855,10.4812448789708,10.4030682668847,1.01226252960451,0.995309749612598,"frontloaded","XM_022460552.1","LOC111119959","crg:105336471","GO:0003674;GO:0005575;GO:0007165",365
"104"," general transcription factor IIE subunit 1-like","evm.model.Contig223.106",10.3914807278861,10.2045188918786,10.3318208019867,10.2070563781191,1.01832147482781,0.994011591769054,"frontloaded","XM_022433116.1","LOC111100932","crg:105323115","GO:0003677;GO:0009058;GO:0034641",407
"105"," glycerophosphocholine phosphodiesterase GPCPD1-like","evm.model.Contig1428.10",10.1317105370101,9.73290380154802,9.96391457623582,9.96152689057882,1.04097510296965,0.960868024486877,"frontloaded","XM_022466422.1","LOC111123815","crg:105336617","GO:0003674;GO:0006629;GO:0007165;GO:0009056",962
