"","Airradians.TranscriptID","Protein_name","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatioHigh","Frontloaded_criteria"
"18","evm.model.Contig1067.42","multidrug resistance-associated protein 7-like",9.92387067761205,10.2045737992591,10.7124823443093,10.9915426368622,1.02828564889306,0.997825859968979,"frontloaded"
"19","evm.model.Contig1067.46",NA,12.5270204986466,12.8588749057301,12.7062274425892,12.8920995612397,1.02649108837328,0.988443483182442,"frontloaded"
"20","evm.model.Contig107.60","dnaJ homolog subfamily C member 27-like",9.82846569793244,9.89167632870553,9.955139656337,10.0025550392271,1.00643138336296,0.998342183534103,"frontloaded"
"21","evm.model.Contig1074.24","ankyrin and armadillo repeat-containing protein-like",9.96567429183252,10.2909527219113,10.2318289390994,10.4385585861061,1.03263988171331,0.987957740634995,"frontloaded"
"22","evm.model.Contig108.132.1","inversin-like",10.7477435326532,10.8156473969848,10.7683070001715,10.8315529482305,1.00631796470815,0.999558168607828,"frontloaded"
"23","evm.model.Contig108.90.1","armadillo repeat-containing protein 8-like",10.2061338415167,10.3106030479342,10.3776923150315,10.2980763703802,1.01023592361611,0.982273686428211,"frontloaded"
"24","evm.model.Contig109.128",NA,11.3121181966078,11.5162387956001,11.5472240660478,11.60625480696,1.0180444188652,0.987296916207564,"frontloaded"
"25","evm.model.Contig109.44",NA,10.6176566500846,10.8566221535488,10.7372999975688,10.7987566214878,1.02250642597888,0.983586637305189,"frontloaded"
"26","evm.model.Contig109.71",NA,10.0153349998837,10.1695070883107,10.2463468028096,10.277068739068,1.01539360275306,0.987792643156348,"frontloaded"
"27","evm.model.Contig1092.4","cleavage and polyadenylation specificity factor subunit 1-like",9.98081522962606,10.2719696477549,10.0369892191107,10.1848766155579,1.02917140648637,0.98597204746501,"frontloaded"
"28","evm.model.Contig1108.14",NA,9.92530094251546,10.0321038685748,10.0976603343711,10.0679820869388,1.0107606738252,0.986446054573143,"frontloaded"
"29","evm.model.Contig1119.15",NA,11.1491423792319,11.2687107488632,11.2159744320029,11.2539781426821,1.01072444548327,0.992741750894089,"frontloaded"
"30","evm.model.Contig1144.10","uncharacterized",13.1925346460694,13.4282001251369,13.0945033560199,13.0854489959843,1.01786354824072,0.981770630330366,"frontloaded"
"31","evm.model.Contig1146.28.1",NA,10.8821581033365,10.9938155104387,11.043206258445,11.0376894561326,1.01026059408822,0.989349124947712,"frontloaded"
"32","evm.model.Contig116.1","androglobin-like",9.78433929521424,10.0419102662347,10.0585523445467,10.1638646942846,1.02632482002606,0.984551782589622,"frontloaded"
"33","evm.model.Contig1162.12","RNA polymerase-associated protein CTR9 homolog",10.8608934117633,10.8856102144865,10.8912464839076,10.9025894704011,1.00227576146696,0.998768518438315,"frontloaded"
"34","evm.model.Contig1162.9.3","uncharacterized",11.8449369939977,11.9834955174408,11.9643948399563,11.9758266576032,1.01169770033503,0.989381992427073,"frontloaded"
"35","evm.model.Contig1165.4",NA,10.4440146109986,10.6271804962595,10.697598507811,10.7475371111538,1.01753788098573,0.987352142549336,"frontloaded"
"36","evm.model.Contig117.69","GTPase IMAP family member 4-like",10.3704614037618,10.4969702605841,10.5244662829693,10.5283627299228,1.01219896125127,0.98831382544995,"frontloaded"
"37","evm.model.Contig118.120_evm.model.Contig118.121","uncharacterized",11.0475989246429,11.1997261985669,11.0425416222222,11.1870285374104,1.01377016625618,0.999323716850668,"frontloaded"
"38","evm.model.Contig118.125","putative gamma-glutamyltransferase YwrD",10.2002662622306,10.2742489502564,10.2097079424358,10.2394279255566,1.00725301537468,0.995689204202698,"frontloaded"
"39","evm.model.Contig118.140","protoheme IX farnesyltransferase, mitochondrial-like",10.093328404839,10.1909978457573,10.2498400994139,10.2468722336747,1.00967663361389,0.990129328860222,"frontloaded"
"40","evm.model.Contig118.45","DNA helicase B-like",10.0921349685092,10.0940534070115,10.1143466543153,10.0756092370197,1.00019009243418,0.995980724039183,"frontloaded"
"41","evm.model.Contig120.119","ubiquitin-like modifier-activating enzyme ATG7",10.1151406220398,10.3575882424327,10.2434779126303,10.2579746129928,1.0239687839697,0.977974356649611,"frontloaded"
"42","evm.model.Contig120.80",NA,9.79426951611385,9.86455502612395,10.0992000636303,9.83532160590898,1.00717618704432,0.966932462386898,"frontloaded"
"43","evm.model.Contig121.104","cilia- and flagella-associated protein 57-like",11.4838541608683,11.6526589374226,11.5894028051025,11.7387362075754,1.01469931385314,0.998212304640181,"frontloaded"
"44","evm.model.Contig121.118","THO complex subunit 1-like",10.3605212668214,10.4256969983297,10.3852129266824,10.4322045376961,1.0062907772524,0.998245120038922,"frontloaded"
"45","evm.model.Contig121.57",NA,10.6534154746804,10.8507490325173,10.7781339513232,10.9378643260678,1.01852303219618,0.996364168719978,"frontloaded"
"46","evm.model.Contig121.79",NA,10.571549709466,10.6424353349395,10.7256403408794,10.7577050616391,1.00670532016796,0.996308968441983,"frontloaded"
"47","evm.model.Contig1219.49","leucine-rich repeat-containing protein 63-like",9.76817899000362,10.0674031682936,9.94560575945059,10.0640607003852,1.03063254457112,0.981834199281445,"frontloaded"
"48","evm.model.Contig1235.4","46 kDa FK506-binding nuclear protein-like",10.7577389007235,10.8963079362994,10.6650778761446,10.6971118168734,1.01288086993509,0.990248368888162,"frontloaded"
"49","evm.model.Contig124.129",NA,10.8191348916137,11.0241525700823,10.8389657009338,11.005427678082,1.0189495445359,0.996474989128301,"frontloaded"
"50","evm.model.Contig124.137",NA,9.88631739260626,10.2514134208131,10.3451961387011,10.3890463389409,1.0369294261663,0.968473529960041,"frontloaded"
"51","evm.model.Contig1248.32","RNA-binding motif protein, X-linked 2-like",10.1037982211694,10.1700380014489,10.0901971427938,10.1545149932241,1.0065559286547,0.999819545156006,"frontloaded"
"52","evm.model.Contig1256.5","zinc finger CCCH domain-containing protein 15-like",9.94062819753781,10.0183160627845,9.94570359124906,9.99367858719946,1.00781518669674,0.997031701611496,"frontloaded"
"53","evm.model.Contig126.118","intron-binding protein aquarius-like",9.77706593299328,9.98880901101018,10.0576298450354,10.0571454327215,1.02165711875813,0.978754826815627,"frontloaded"
"54","evm.model.Contig126.55","annexin A4-like",10.6069311509708,10.7612780190319,10.7364822530959,10.6649827220202,1.01455151031569,0.979093221636962,"frontloaded"
"55","evm.model.Contig127.65",NA,10.1974771966049,10.362329639086,10.3768177861728,10.4630515136839,1.0161660025615,0.992269202095548,"frontloaded"
"56","evm.model.Contig130.20",NA,10.3453679326191,10.4269454801909,10.1488388415092,10.2149217597788,1.00788541771575,0.998636709640619,"frontloaded"
"57","evm.model.Contig130.71","thiosulfate sulfurtransferase-like",10.1801430080213,10.2440232102342,10.1495792117097,10.1723019339612,1.0062749808291,0.995988972949428,"frontloaded"
"58","evm.model.Contig1304.20",NA,10.5709815612404,10.633508788589,10.6214472259168,10.6322065154192,1.00591498783593,0.995126814725893,"frontloaded"
"59","evm.model.Contig1304.7",NA,10.0865629393361,10.1576587387721,10.0542081975655,10.0911847170646,1.00704856548892,0.996652743583037,"frontloaded"
"60","evm.model.Contig1317.14","WD40 repeat-containing protein SMU1",10.2191649781464,10.3859787842984,10.3792545217378,10.4226618573907,1.01632362394664,0.988053510651788,"frontloaded"
"61","evm.model.Contig1318.23","nucleoporin NUP53-like",9.65053463934007,10.0647567279374,9.95245864048886,9.94964147838873,1.04292219074669,0.958572889660497,"frontloaded"
"62","evm.model.Contig132.129","adenylate kinase 7-like",11.728673847061,11.9119788659444,11.7695328861032,11.9232686562835,1.01562879326969,0.997472883623293,"frontloaded"
"63","evm.model.Contig132.181","transient receptor potential cation channel subfamily V member 5-like",9.82442550663627,10.1379557743882,10.0406476339115,10.2926049953553,1.03191334369019,0.993391298128736,"frontloaded"
"64","evm.model.Contig132.42","dynein heavy chain 12, axonemal-like",10.9466018650229,11.1808255434292,11.0581750107367,11.183628541432,1.0213969304168,0.990158514696221,"frontloaded"
"65","evm.model.Contig132.64",NA,10.2764634643744,10.5784316969442,10.4011117873062,10.5772483124919,1.02938445055701,0.98790533844117,"frontloaded"
"66","evm.model.Contig133.101_evm.model.Contig133.102","LRP2-binding protein-like",10.3800191611762,10.5452097277788,10.5248153065019,10.630894816481,1.01591428339752,0.994256116557942,"frontloaded"
"67","evm.model.Contig133.11",NA,10.0389560878832,10.1231505109833,10.0302881537281,10.1029416278488,1.00838677073224,0.998866147097261,"frontloaded"
"68","evm.model.Contig133.127",NA,9.69293395614907,10.1359574677451,9.96733388118218,9.88327377621107,1.04570582174605,0.948226948455765,"frontloaded"
"69","evm.model.Contig133.66","armadillo repeat-containing protein 3-like",11.0831284513511,11.3315402875449,11.2368476761535,11.3172019697263,1.02241351232951,0.985072039724848,"frontloaded"
"70","evm.model.Contig134.37",NA,9.78157429725921,9.99212741095274,9.85150456805607,10.0493537371523,1.02152548324992,0.99858805201299,"frontloaded"
"71","evm.model.Contig1341.11","AP-4 complex subunit beta-1-like",9.74330923713231,9.77112124120387,10.1659577674331,9.84990762656775,1.00285447206844,0.966153076156728,"frontloaded"
"72","evm.model.Contig1349.15",NA,10.5044971797744,10.8374757688979,10.6183779075288,10.7989731610017,1.03169866995296,0.985760503677789,"frontloaded"
"73","evm.model.Contig1357.1",NA,10.0094659895312,10.1710822343168,10.157061568533,10.1876710413943,1.01614634036967,0.987075950705793,"frontloaded"
"74","evm.model.Contig1378.9","chromodomain-helicase-DNA-binding protein Mi-2 homolog",11.0843437406022,11.4068752269972,11.1094469409404,11.2768950387224,1.02909793253827,0.986371222997278,"frontloaded"
"75","evm.model.Contig1383.14","thioredoxin reductase 1, cytoplasmic-like",10.48171736663,10.5901692915879,10.5287829203942,10.5679609324161,1.01034677058773,0.993442121293284,"frontloaded"
"76","evm.model.Contig140.10",NA,10.367470346522,10.4040931823358,10.4719466788548,10.453018794992,1.00353247557888,0.994678836556963,"frontloaded"
"77","evm.model.Contig140.13",NA,9.88415742874359,10.0577895429542,10.1086339439737,10.1734813251775,1.01756670869139,0.989040856307311,"frontloaded"
"78","evm.model.Contig140.69",NA,11.0079059167566,11.0615301932747,11.0108436491365,11.0410570418321,1.004871433034,0.997882847630098,"frontloaded"
"79","evm.model.Contig1401.3","transcription elongation factor SPT6-like",11.0699968904191,11.231294106988,11.1101328601311,11.2329200081776,1.01457066502959,0.996531686952734,"frontloaded"
"80","evm.model.Contig1408.3","caspase-2-like",10.9663201628817,11.0818382939568,10.9774763215631,11.0089991702925,1.01053390101322,0.992417565022282,"frontloaded"
"81","evm.model.Contig141.56","leucine-rich repeat-containing protein 40-like",10.9171033273875,10.9709313267234,11.0249982738026,11.0782408456256,1.00493061187768,0.999899144373634,"frontloaded"
"82","evm.model.Contig141.73","26S proteasome non-ATPase regulatory subunit 14",11.0328914625065,11.1881741169161,11.039349736851,11.0848913846664,1.01407452025948,0.990188957701045,"frontloaded"
"83","evm.model.Contig1411.24","BTB/POZ domain-containing protein KCTD6-like",9.8887205435637,9.92635651426368,9.98872003758897,9.94314712145956,1.00380594946881,0.99166334140665,"frontloaded"
"84","evm.model.Contig142.130","transcription factor E2F7-like",10.2536418900922,10.3411030778663,10.1491995117997,10.2152319109642,1.00852976812645,0.997993514930409,"frontloaded"
"85","evm.model.Contig1426.24","cytospin-A-like",10.4035008749329,10.5351576523847,10.4801118872175,10.4633249308379,1.01265504555,0.985921328959602,"frontloaded"
"86","evm.model.Contig144.107","coiled-coil domain-containing protein 39-like",11.0930678405886,11.2565920612772,11.2331901732572,11.2945259988736,1.01474111787996,0.990853937410982,"frontloaded"
"87","evm.model.Contig144.187","dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like",11.34779978189,11.5223619985247,11.4226405309538,11.5146328662346,1.01538291298664,0.992781635224554,"frontloaded"
"88","evm.model.Contig1461.11","protein fem-1 homolog C-like",9.77239885305844,10.1416364824322,9.9353235560134,10.2496809580292,1.0377837248485,0.994080321573438,"frontloaded"
"89","evm.model.Contig1490.1",NA,9.65688688448753,9.81776642709246,9.72729290343641,9.8183680189866,1.01665956581343,0.99282284539213,"frontloaded"
"90","evm.model.Contig1491.4","uncharacterized",10.2680253500768,10.3945585652586,10.3571472665265,10.310199164568,1.01232303299494,0.983349236651914,"frontloaded"
"91","evm.model.Contig1491.5",NA,9.8379917549318,10.1008850280235,9.97913990468853,10.0751708342285,1.02672224978842,0.983345950845103,"frontloaded"
"92","evm.model.Contig1515.12","ATP-binding cassette sub-family D member 3-like",10.1261349509483,10.2784291927375,10.108211717105,10.24973700867,1.01503972073519,0.998976691239399,"frontloaded"
"93","evm.model.Contig1525.27",NA,11.1197483629435,11.4161463564716,11.1114577539032,11.2575211732838,1.02665509900528,0.986840954299885,"frontloaded"
"94","evm.model.Contig1525.34",NA,9.69592595451715,9.88543158476048,9.93472233166537,9.83849433579972,1.0195448718495,0.971329462416378,"frontloaded"
"95","evm.model.Contig155.26.1","leucine-rich repeat-containing protein 43-like",10.5662545229961,10.6343574376524,10.6635429649883,10.6887009363583,1.00644532218187,0.99594009592344,"frontloaded"
"96","evm.model.Contig155.31",NA,9.75466947367509,9.77704251145222,9.85043790836132,9.81278075408447,1.00229357210283,0.993897532954408,"frontloaded"
"97","evm.model.Contig15707.1","zinc transporter 7-like",9.82650001085505,9.90047170453426,9.85301912816674,9.90333437239589,1.00752777627818,0.997596895159004,"frontloaded"
"98","evm.model.Contig1579.4","carbonyl reductase [NADPH] 1-like",10.0868310835263,10.1789603158443,10.222343787063,10.2756024277165,1.00913361506256,0.996111919620021,"frontloaded"
"99","evm.model.Contig1585.3",NA,9.76992982970861,9.88513797559256,9.93207211121402,9.83089474972687,1.01179211600206,0.978277109008797,"frontloaded"
"100","evm.model.Contig1593.5","alpha-ketoglutarate-dependent dioxygenase alkB homolog 3-like",10.3425694436938,10.4042489625917,10.4564607526753,10.4660379903461,1.00596365528253,0.99498218504144,"frontloaded"
"101","evm.model.Contig1596.1","dynein heavy chain 5, axonemal-like",9.84298254235961,10.4187293268472,10.3184735226393,10.6635234767303,1.05849312258859,0.976331349991528,"frontloaded"
"102","evm.model.Contig1596.2","IQ and ubiquitin-like domain-containing protein",11.40706506003,11.5843331800569,11.5783757394906,11.6480087880307,1.01554020417119,0.990619628895828,"frontloaded"
"103","evm.model.Contig1680.6",NA,9.71793551196957,10.0200241164053,10.1368260402199,10.4498626906168,1.03108567700039,0.999801620515976,"frontloaded"
"104","evm.model.Contig1683.24","IQ domain-containing protein D-like",10.7230529367256,10.9135587498362,10.8329506156612,10.9488975466632,1.01776600509526,0.993060454653039,"frontloaded"
"105","evm.model.Contig169.23",NA,10.240031383327,10.3788260905368,10.2740056610741,10.3758930607809,1.01355412908557,0.996411517991195,"frontloaded"
"106","evm.model.Contig172.104","uncharacterized",9.83033646416243,9.85053483585269,9.81664076339705,9.83300383323292,1.00205469790011,0.999612967929454,"frontloaded"
"107","evm.model.Contig176.116",NA,11.0806691673994,11.3037707092958,11.0392724457741,11.2525227152866,1.02013430222724,0.99919924114426,"frontloaded"
"108","evm.model.Contig176.40","pre-mRNA-splicing factor RBM22-like",10.6353789036874,10.7625579294109,10.7695030876783,10.702217179963,1.01195810952061,0.982009207191976,"frontloaded"
"109","evm.model.Contig176.84","phosphoenolpyruvate phosphomutase",9.85631782697413,10.028279364473,9.86769492611751,9.94589646248844,1.01744683364697,0.990641448917595,"frontloaded"
"110","evm.model.Contig177.125",NA,9.82064311145919,9.8910946897773,9.91363233270403,9.85205528095744,1.00717382533084,0.986710162476478,"frontloaded"
"111","evm.model.Contig177.131",NA,9.63566619388706,10.3247467280675,10.2058065049911,10.2154987343242,1.07151353319168,0.93414562386532,"frontloaded"
"112","evm.model.Contig177.140","ras-related protein Rab-35-like",10.352737009315,10.4790837432155,10.3706350756839,10.439001686259,1.01220418656311,0.994455802182419,"frontloaded"
"113","evm.model.Contig177.66","WD repeat-containing protein 88-like",10.2642200348127,10.2882068762506,10.2753919063117,10.2808024882625,1.00233693757115,0.998193840545742,"frontloaded"
"114","evm.model.Contig178.108",NA,11.1759389758948,11.307513346302,11.2267683378333,11.3389019809908,1.01177300365463,0.998235826623501,"frontloaded"
"115","evm.model.Contig178.59","fucose mutarotase-like",10.3303064179752,10.5324111822059,10.4170069021158,10.4002510845637,1.0195642564754,0.979233518350667,"frontloaded"
"116","evm.model.Contig19013.1",NA,9.83182099704777,9.96243768196378,9.92990709045936,9.96447828628166,1.01328509591003,0.990324960504606,"frontloaded"
"117","evm.model.Contig1927.1",NA,9.82397446999074,9.95296456682946,9.98130031368038,9.99282749538185,1.0131301335557,0.988179943125032,"frontloaded"
"118","evm.model.Contig19457.1",NA,9.90854057996546,10.0269404559608,10.006338548141,9.99257183796533,1.01194927497545,0.986832270879844,"frontloaded"
"119","evm.model.Contig2.4","E3 ubiquitin-protein ligase Hakai-like",9.94137358575519,10.1235096890405,10.0714950113685,10.2412897627283,1.01832101989873,0.9985642270365,"frontloaded"
"120","evm.model.Contig2026.5",NA,10.335941379401,10.4699275135476,10.4567779151252,10.5827424428751,1.01296312829459,0.999094814314933,"frontloaded"
"121","evm.model.Contig2056.1",NA,9.96512127997517,10.0315780648505,9.94244176275019,9.99754303450596,1.00666893889279,0.998880552733521,"frontloaded"
"122","evm.model.Contig2071.1",NA,10.1304819642709,10.1997051216982,10.1809774454327,10.2160388673378,1.006833155389,0.996633664179257,"frontloaded"
"123","evm.model.Contig210.73",NA,10.4221534183571,10.6042887476902,10.5843715735448,10.5262189863562,1.017475786627,0.977424543573075,"frontloaded"
"124","evm.model.Contig218.51.1","kinesin-like protein KIF28P",10.6268644510279,10.6916697504529,10.8210211214625,10.8469309019772,1.00609825219129,0.996318591271469,"frontloaded"
"125","evm.model.Contig21880.1","probable leucine--tRNA ligase, mitochondrial",9.79571260049306,10.0283425747404,9.91765979089577,9.93297296643212,1.02374814204284,0.978310963417023,"frontloaded"
"126","evm.model.Contig219.47","centrosomal protein of 290 kDa-like",10.0706804619104,10.3565918458507,10.3300903636441,10.3916614589037,1.02839047321793,0.978189111882039,"frontloaded"
"127","evm.model.Contig219.81","serine/arginine repetitive matrix protein 2-like",10.3900507426596,10.6545876345325,10.4816417483107,10.7205153472194,1.02546059672131,0.997395429407917,"frontloaded"
"128","evm.model.Contig220.73_evm.model.Contig220.74",NA,10.9333493129906,11.0906911460659,10.9131426781001,10.96057391357,1.01439100028464,0.990097751971243,"frontloaded"
"129","evm.model.Contig222.11","uncharacterized",9.81288942748332,9.98357222343546,10.083564818378,10.0169623659486,1.01739373476217,0.97641150696865,"frontloaded"
"130","evm.model.Contig222.61","tryptophan--tRNA ligase, mitochondrial-like",10.1154632847217,10.2133066008495,10.1697754479419,10.1529663190569,1.0096726480413,0.988782998538263,"frontloaded"
"131","evm.model.Contig223.111_evm.model.Contig223.112",NA,11.4031155742209,11.6360022459934,11.6009407943901,11.6751147845253,1.02042307387456,0.986251503621652,"frontloaded"
"132","evm.model.Contig223.128",NA,10.2129356616175,10.5553787492023,10.2533770202437,10.4142768095323,1.03353032849035,0.982740750152042,"frontloaded"
"133","evm.model.Contig223.49","tetratricopeptide repeat protein 8-like",10.5035659970076,10.5519218480405,10.5411676761824,10.5513290096411,1.0046037556242,0.996376890874744,"frontloaded"
"134","evm.model.Contig223.93","2-oxoisovalerate dehydrogenase subunit beta, mitochondrial-like",10.2622217564615,10.3887981186847,10.4581987474572,10.5235399563222,1.01233420649321,0.993987794681829,"frontloaded"
"135","evm.model.Contig224.36",NA,9.73049964940212,9.84967530845944,10.1236987293182,10.1019225844761,1.01224764023959,0.985775568674524,"frontloaded"
"136","evm.model.Contig224.62","39S ribosomal protein L30, mitochondrial-like",10.2217464869707,10.2747918553455,10.2462509214082,10.2277346499442,1.00518946233331,0.993039532261774,"frontloaded"
"137","evm.model.Contig225.121","GPI transamidase component PIG-T-like",9.79217307144836,10.0072376172145,10.0861132722578,9.86541310258827,1.02196290284055,0.957097767271369,"frontloaded"
"138","evm.model.Contig225.156.1",NA,9.76040043414946,9.88548004504762,9.80978068447217,9.74512175050008,1.01281500812821,0.980839264725673,"frontloaded"
"139","evm.model.Contig225.55",NA,10.0347544105791,10.1761028986768,10.1001442795202,10.1974219989154,1.01408589411503,0.995607300762789,"frontloaded"
"140","evm.model.Contig225.81.1",NA,10.2104423660259,10.420381131462,10.3126433503673,10.4533186084398,1.02056118216137,0.993219284884409,"frontloaded"
"141","evm.model.Contig227.118","centrosomal protein of 95 kDa-like",10.3950940406087,10.5140860160909,10.4161652408912,10.4441610322699,1.01144693593125,0.991339920791667,"frontloaded"
"142","evm.model.Contig227.34","serine/threonine-protein kinase TBK1-like",11.5910401212211,11.7546453875219,11.5990208245295,11.6823303426343,1.01411480458956,0.993164143482044,"frontloaded"
"143","evm.model.Contig227.47",NA,10.0023413009542,10.1809181829201,10.1599978240037,10.1388624356385,1.01785350815303,0.980415881854067,"frontloaded"
"144","evm.model.Contig227.90","carbohydrate sulfotransferase 11-like",10.2140583653922,10.2968701399311,10.4215594465786,10.4354644255314,1.00810762691738,0.993281098700137,"frontloaded"
"145","evm.model.Contig229.107",NA,11.1064361482962,11.2824679650492,11.275673762533,11.3032972235827,1.01584953214538,0.986809361284551,"frontloaded"
"146","evm.model.Contig229.27","centriolin-like",9.84002936626681,10.0189165077865,10.3034822657279,10.2849479508593,1.01817953329823,0.980378339446744,"frontloaded"
"147","evm.model.Contig229.45","uncharacterized",10.4164273979509,10.5198098432148,10.4189189917344,10.5111989778101,1.00992494271925,0.998942516327826,"frontloaded"
"148","evm.model.Contig229.48",NA,10.6119138933698,10.7634048937716,10.7532240264821,10.7915202683285,1.01427555876574,0.989436612505805,"frontloaded"
"149","evm.model.Contig229.59","DNA repair protein RAD50-like",10.0502939862656,10.3112928741553,9.98666534384771,10.1929773445781,1.02596927893316,0.994823888746655,"frontloaded"
"150","evm.model.Contig229.67","putative oxidoreductase GLYR1",10.7433662405983,10.8414447518557,10.800060849634,10.8735041130993,1.00912921602605,0.99769211699496,"frontloaded"
"151","evm.model.Contig230.69","tripartite motif-containing protein 45-like",9.74599549716342,10.0134610820047,10.0407538239119,10.0917456738002,1.02744363927924,0.978232235602224,"frontloaded"
"152","evm.model.Contig230.77","sodium/glucose cotransporter 4-like",9.98839462860262,10.0358128786399,10.1453216303246,10.188252162497,1.00474733446168,0.999486662029993,"frontloaded"
"153","evm.model.Contig231.49","SWI/SNF complex subunit SMARCC2-like",10.7671013509089,11.0198659813807,10.7794264598904,10.8950842538879,1.02347564327984,0.987546211642516,"frontloaded"
"154","evm.model.Contig234.63",NA,9.64288751833874,10.4850296503019,10.77337961834,10.6307582128766,1.08733298302626,0.907506439376997,"frontloaded"
"155","evm.model.Contig2406.4","splicing factor 3A subunit 1-like",10.7951416846953,10.990782721666,10.9598041494622,10.9398831063113,1.01812306338212,0.980414244597682,"frontloaded"
"156","evm.model.Contig243.56","vesicle-fusing ATPase 1-like",9.87236547456316,10.1001403837852,9.91996839306458,10.0656705370699,1.02307196890238,0.991804871768788,"frontloaded"
"157","evm.model.Contig244.78.1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-like",11.8852762600154,11.9778404844226,11.9308231580002,11.9317708567173,1.00778814243626,0.992350862935016,"frontloaded"
"158","evm.model.Contig245.57","uncharacterized",9.7729845105927,9.83760822245075,9.89847217125675,9.91173706626892,1.00661248483388,0.994762244938806,"frontloaded"
"159","evm.model.Contig247.97",NA,11.7726762488945,11.9439671590776,11.9876971896501,11.9653099967777,1.01454987010275,0.983818060962955,"frontloaded"
"160","evm.model.Contig248.98","dynein heavy chain 5, axonemal-like",11.2981598752463,11.4721745604672,11.4211249494941,11.5855344617702,1.01540203777804,0.99900844594295,"frontloaded"
"161","evm.model.Contig251.39",NA,10.178363940773,10.4090913656639,10.2184653238938,10.383288131087,1.02266841962357,0.993606411300075,"frontloaded"
"162","evm.model.Contig251.9",NA,9.83284946901463,9.87539433550219,10.1429546184578,10.0312733216777,1.00432680949928,0.984728540934024,"frontloaded"
"163","evm.model.Contig2523.1","cytochrome P450 2C8-like",9.84158555393028,10.4115646526584,10.5800170031371,10.5839796484981,1.05791537304682,0.945609229277393,"frontloaded"
"164","evm.model.Contig254.100","transducin beta-like protein 2",10.5761329393307,10.7538091045412,10.5653127050251,10.5733377071501,1.01679972880729,0.984224850673303,"frontloaded"
"165","evm.model.Contig254.3","E3 ubiquitin-protein ligase LRSAM1-like",10.1261659056214,10.1264433537108,10.1584128836322,10.0139169497372,1.0000273991254,0.985748728605314,"frontloaded"
"166","evm.model.Contig256.6.1","THO complex subunit 4-like",10.9743727160868,11.086586403284,11.0150458187863,11.0268317623363,1.01022506617009,0.990937583523149,"frontloaded"
